ReferenceDate,VariableValue,VariableCode,PublicationDate
2000-06-01,132060,PAYEMS,2024-09-06
2000-07-01,132228,PAYEMS,2024-09-06
2000-08-01,132231,PAYEMS,2024-09-06
2000-09-01,132357,PAYEMS,2024-09-06
2000-10-01,132352,PAYEMS,2024-09-06
2000-11-01,132553,PAYEMS,2024-09-06
2000-12-01,132718,PAYEMS,2024-09-06
2001-01-01,132699,PAYEMS,2024-09-06
2001-02-01,132786,PAYEMS,2024-09-06
2001-03-01,132751,PAYEMS,2024-09-06
2001-04-01,132455,PAYEMS,2024-09-06
2001-05-01,132411,PAYEMS,2024-09-06
2001-06-01,132296,PAYEMS,2024-09-06
2001-07-01,132173,PAYEMS,2024-09-06
2001-08-01,132024,PAYEMS,2024-09-06
2001-09-01,131765,PAYEMS,2024-09-06
2001-10-01,131452,PAYEMS,2024-09-06
2001-11-01,131141,PAYEMS,2024-09-06
2001-12-01,130984,PAYEMS,2024-09-06
2002-01-01,130853,PAYEMS,2024-09-06
2002-02-01,130732,PAYEMS,2024-09-06
2002-03-01,130720,PAYEMS,2024-09-06
2002-04-01,130616,PAYEMS,2024-09-06
2002-05-01,130632,PAYEMS,2024-09-06
2002-06-01,130682,PAYEMS,2024-09-06
2002-07-01,130585,PAYEMS,2024-09-06
2002-08-01,130587,PAYEMS,2024-09-06
2002-09-01,130498,PAYEMS,2024-09-06
2002-10-01,130621,PAYEMS,2024-09-06
2002-11-01,130617,PAYEMS,2024-09-06
2002-12-01,130469,PAYEMS,2024-09-06
2003-01-01,130580,PAYEMS,2024-09-06
2003-02-01,130443,PAYEMS,2024-09-06
2003-03-01,130232,PAYEMS,2024-09-06
2003-04-01,130176,PAYEMS,2024-09-06
2003-05-01,130196,PAYEMS,2024-09-06
2003-06-01,130192,PAYEMS,2024-09-06
2003-07-01,130184,PAYEMS,2024-09-06
2003-08-01,130153,PAYEMS,2024-09-06
2003-09-01,130252,PAYEMS,2024-09-06
2003-10-01,130439,PAYEMS,2024-09-06
2003-11-01,130482,PAYEMS,2024-09-06
2003-12-01,130594,PAYEMS,2024-09-06
2004-01-01,130766,PAYEMS,2024-09-06
2004-02-01,130822,PAYEMS,2024-09-06
2004-03-01,131139,PAYEMS,2024-09-06
2004-04-01,131409,PAYEMS,2024-09-06
2004-05-01,131693,PAYEMS,2024-09-06
2004-06-01,131789,PAYEMS,2024-09-06
2004-07-01,131850,PAYEMS,2024-09-06
2004-08-01,131936,PAYEMS,2024-09-06
2004-09-01,132083,PAYEMS,2024-09-06
2004-10-01,132435,PAYEMS,2024-09-06
2004-11-01,132509,PAYEMS,2024-09-06
2004-12-01,132633,PAYEMS,2024-09-06
2005-01-01,132779,PAYEMS,2024-09-06
2005-02-01,133033,PAYEMS,2024-09-06
2005-03-01,133154,PAYEMS,2024-09-06
2005-04-01,133515,PAYEMS,2024-09-06
2005-05-01,133687,PAYEMS,2024-09-06
2005-06-01,133939,PAYEMS,2024-09-06
2005-07-01,134297,PAYEMS,2024-09-06
2005-08-01,134495,PAYEMS,2024-09-06
2005-09-01,134552,PAYEMS,2024-09-06
2005-10-01,134646,PAYEMS,2024-09-06
2005-11-01,135001,PAYEMS,2024-09-06
2005-12-01,135160,PAYEMS,2024-09-06
2006-01-01,135425,PAYEMS,2024-09-06
2006-02-01,135732,PAYEMS,2024-09-06
2006-03-01,136041,PAYEMS,2024-09-06
2006-04-01,136210,PAYEMS,2024-09-06
2006-05-01,136247,PAYEMS,2024-09-06
2006-06-01,136328,PAYEMS,2024-09-06
2006-07-01,136522,PAYEMS,2024-09-06
2006-08-01,136688,PAYEMS,2024-09-06
2006-09-01,136825,PAYEMS,2024-09-06
2006-10-01,136849,PAYEMS,2024-09-06
2006-11-01,137068,PAYEMS,2024-09-06
2006-12-01,137251,PAYEMS,2024-09-06
2007-01-01,137475,PAYEMS,2024-09-06
2007-02-01,137556,PAYEMS,2024-09-06
2007-03-01,137782,PAYEMS,2024-09-06
2007-04-01,137842,PAYEMS,2024-09-06
2007-05-01,137993,PAYEMS,2024-09-06
2007-06-01,138072,PAYEMS,2024-09-06
2007-07-01,138042,PAYEMS,2024-09-06
2007-08-01,138017,PAYEMS,2024-09-06
2007-09-01,138103,PAYEMS,2024-09-06
2007-10-01,138175,PAYEMS,2024-09-06
2007-11-01,138291,PAYEMS,2024-09-06
2007-12-01,138396,PAYEMS,2024-09-06
2008-01-01,138397,PAYEMS,2024-09-06
2008-02-01,138326,PAYEMS,2024-09-06
2008-03-01,138256,PAYEMS,2024-09-06
2008-04-01,138037,PAYEMS,2024-09-06
2008-05-01,137847,PAYEMS,2024-09-06
2008-06-01,137689,PAYEMS,2024-09-06
2008-07-01,137492,PAYEMS,2024-09-06
2008-08-01,137209,PAYEMS,2024-09-06
2008-09-01,136759,PAYEMS,2024-09-06
2008-10-01,136294,PAYEMS,2024-09-06
2008-11-01,135546,PAYEMS,2024-09-06
2008-12-01,134848,PAYEMS,2024-09-06
2009-01-01,134066,PAYEMS,2024-09-06
2009-02-01,133314,PAYEMS,2024-09-06
2009-03-01,132494,PAYEMS,2024-09-06
2009-04-01,131825,PAYEMS,2024-09-06
2009-05-01,131470,PAYEMS,2024-09-06
2009-06-01,131003,PAYEMS,2024-09-06
2009-07-01,130661,PAYEMS,2024-09-06
2009-08-01,130480,PAYEMS,2024-09-06
2009-09-01,130241,PAYEMS,2024-09-06
2009-10-01,130061,PAYEMS,2024-09-06
2009-11-01,130059,PAYEMS,2024-09-06
2009-12-01,129807,PAYEMS,2024-09-06
2010-01-01,129795,PAYEMS,2024-09-06
2010-02-01,129702,PAYEMS,2024-09-06
2010-03-01,129865,PAYEMS,2024-09-06
2010-04-01,130115,PAYEMS,2024-09-06
2010-05-01,130645,PAYEMS,2024-09-06
2010-06-01,130501,PAYEMS,2024-09-06
2010-07-01,130420,PAYEMS,2024-09-06
2010-08-01,130423,PAYEMS,2024-09-06
2010-09-01,130340,PAYEMS,2024-09-06
2010-10-01,130620,PAYEMS,2024-09-06
2010-11-01,130754,PAYEMS,2024-09-06
2010-12-01,130836,PAYEMS,2024-09-06
2011-01-01,130839,PAYEMS,2024-09-06
2011-02-01,131054,PAYEMS,2024-09-06
2011-03-01,131278,PAYEMS,2024-09-06
2011-04-01,131604,PAYEMS,2024-09-06
2011-05-01,131704,PAYEMS,2024-09-06
2011-06-01,131936,PAYEMS,2024-09-06
2011-07-01,131992,PAYEMS,2024-09-06
2011-08-01,132123,PAYEMS,2024-09-06
2011-09-01,132346,PAYEMS,2024-09-06
2011-10-01,132557,PAYEMS,2024-09-06
2011-11-01,132701,PAYEMS,2024-09-06
2011-12-01,132902,PAYEMS,2024-09-06
2012-01-01,133243,PAYEMS,2024-09-06
2012-02-01,133521,PAYEMS,2024-09-06
2012-03-01,133745,PAYEMS,2024-09-06
2012-04-01,133828,PAYEMS,2024-09-06
2012-05-01,133935,PAYEMS,2024-09-06
2012-06-01,134008,PAYEMS,2024-09-06
2012-07-01,134153,PAYEMS,2024-09-06
2012-08-01,134329,PAYEMS,2024-09-06
2012-09-01,134512,PAYEMS,2024-09-06
2012-10-01,134672,PAYEMS,2024-09-06
2012-11-01,134831,PAYEMS,2024-09-06
2012-12-01,135074,PAYEMS,2024-09-06
2013-01-01,135263,PAYEMS,2024-09-06
2013-02-01,135548,PAYEMS,2024-09-06
2013-03-01,135690,PAYEMS,2024-09-06
2013-04-01,135876,PAYEMS,2024-09-06
2013-05-01,136090,PAYEMS,2024-09-06
2013-06-01,136269,PAYEMS,2024-09-06
2013-07-01,136391,PAYEMS,2024-09-06
2013-08-01,136634,PAYEMS,2024-09-06
2013-09-01,136819,PAYEMS,2024-09-06
2013-10-01,137039,PAYEMS,2024-09-06
2013-11-01,137312,PAYEMS,2024-09-06
2013-12-01,137367,PAYEMS,2024-09-06
2014-01-01,137551,PAYEMS,2024-09-06
2014-02-01,137710,PAYEMS,2024-09-06
2014-03-01,137987,PAYEMS,2024-09-06
2014-04-01,138298,PAYEMS,2024-09-06
2014-05-01,138500,PAYEMS,2024-09-06
2014-06-01,138833,PAYEMS,2024-09-06
2014-07-01,139076,PAYEMS,2024-09-06
2014-08-01,139257,PAYEMS,2024-09-06
2014-09-01,139564,PAYEMS,2024-09-06
2014-10-01,139804,PAYEMS,2024-09-06
2014-11-01,140088,PAYEMS,2024-09-06
2014-12-01,140366,PAYEMS,2024-09-06
2015-01-01,140562,PAYEMS,2024-09-06
2015-02-01,140831,PAYEMS,2024-09-06
2015-03-01,140925,PAYEMS,2024-09-06
2015-04-01,141202,PAYEMS,2024-09-06
2015-05-01,141539,PAYEMS,2024-09-06
2015-06-01,141695,PAYEMS,2024-09-06
2015-07-01,141989,PAYEMS,2024-09-06
2015-08-01,142130,PAYEMS,2024-09-06
2015-09-01,142265,PAYEMS,2024-09-06
2015-10-01,142584,PAYEMS,2024-09-06
2015-11-01,142810,PAYEMS,2024-09-06
2015-12-01,143083,PAYEMS,2024-09-06
2016-01-01,143196,PAYEMS,2024-09-06
2016-02-01,143411,PAYEMS,2024-09-06
2016-03-01,143666,PAYEMS,2024-09-06
2016-04-01,143856,PAYEMS,2024-09-06
2016-05-01,143901,PAYEMS,2024-09-06
2016-06-01,144152,PAYEMS,2024-09-06
2016-07-01,144515,PAYEMS,2024-09-06
2016-08-01,144664,PAYEMS,2024-09-06
2016-09-01,144961,PAYEMS,2024-09-06
2016-10-01,145069,PAYEMS,2024-09-06
2016-11-01,145188,PAYEMS,2024-09-06
2016-12-01,145410,PAYEMS,2024-09-06
2017-01-01,145636,PAYEMS,2024-09-06
2017-02-01,145848,PAYEMS,2024-09-06
2017-03-01,145976,PAYEMS,2024-09-06
2017-04-01,146173,PAYEMS,2024-09-06
2017-05-01,146389,PAYEMS,2024-09-06
2017-06-01,146588,PAYEMS,2024-09-06
2017-07-01,146772,PAYEMS,2024-09-06
2017-08-01,146907,PAYEMS,2024-09-06
2017-09-01,146999,PAYEMS,2024-09-06
2017-10-01,147146,PAYEMS,2024-09-06
2017-11-01,147375,PAYEMS,2024-09-06
2017-12-01,147521,PAYEMS,2024-09-06
2018-01-01,147667,PAYEMS,2024-09-06
2018-02-01,148054,PAYEMS,2024-09-06
2018-03-01,148280,PAYEMS,2024-09-06
2018-04-01,148426,PAYEMS,2024-09-06
2018-05-01,148755,PAYEMS,2024-09-06
2018-06-01,148968,PAYEMS,2024-09-06
2018-07-01,149023,PAYEMS,2024-09-06
2018-08-01,149274,PAYEMS,2024-09-06
2018-09-01,149361,PAYEMS,2024-09-06
2018-10-01,149525,PAYEMS,2024-09-06
2018-11-01,149622,PAYEMS,2024-09-06
2018-12-01,149804,PAYEMS,2024-09-06
2019-01-01,150062,PAYEMS,2024-09-06
2019-02-01,150067,PAYEMS,2024-09-06
2019-03-01,150294,PAYEMS,2024-09-06
2019-04-01,150602,PAYEMS,2024-09-06
2019-05-01,150640,PAYEMS,2024-09-06
2019-06-01,150844,PAYEMS,2024-09-06
2019-07-01,150934,PAYEMS,2024-09-06
2019-08-01,151155,PAYEMS,2024-09-06
2019-09-01,151358,PAYEMS,2024-09-06
2019-10-01,151458,PAYEMS,2024-09-06
2019-11-01,151666,PAYEMS,2024-09-06
2019-12-01,151792,PAYEMS,2024-09-06
2020-01-01,152045,PAYEMS,2024-09-06
2020-02-01,152309,PAYEMS,2024-09-06
2020-03-01,150898,PAYEMS,2024-09-06
2020-04-01,130421,PAYEMS,2024-09-06
2020-05-01,133040,PAYEMS,2024-09-06
2020-06-01,137655,PAYEMS,2024-09-06
2020-07-01,139240,PAYEMS,2024-09-06
2020-08-01,140774,PAYEMS,2024-09-06
2020-09-01,141820,PAYEMS,2024-09-06
2020-10-01,142493,PAYEMS,2024-09-06
2020-11-01,142761,PAYEMS,2024-09-06
2020-12-01,142518,PAYEMS,2024-09-06
2021-01-01,142916,PAYEMS,2024-09-06
2021-02-01,143443,PAYEMS,2024-09-06
2021-03-01,144274,PAYEMS,2024-09-06
2021-04-01,144593,PAYEMS,2024-09-06
2021-05-01,145044,PAYEMS,2024-09-06
2021-06-01,145822,PAYEMS,2024-09-06
2021-07-01,146761,PAYEMS,2024-09-06
2021-08-01,147226,PAYEMS,2024-09-06
2021-09-01,147706,PAYEMS,2024-09-06
2021-10-01,148566,PAYEMS,2024-09-06
2021-11-01,149197,PAYEMS,2024-09-06
2021-12-01,149763,PAYEMS,2024-09-06
2022-01-01,150014,PAYEMS,2024-09-06
2022-02-01,150876,PAYEMS,2024-09-06
2022-03-01,151370,PAYEMS,2024-09-06
2022-04-01,151642,PAYEMS,2024-09-06
2022-05-01,151928,PAYEMS,2024-09-06
2022-06-01,152348,PAYEMS,2024-09-06
2022-07-01,153038,PAYEMS,2024-09-06
2022-08-01,153281,PAYEMS,2024-09-06
2022-09-01,153536,PAYEMS,2024-09-06
2022-10-01,153897,PAYEMS,2024-09-06
2022-11-01,154155,PAYEMS,2024-09-06
2022-12-01,154291,PAYEMS,2024-09-06
2023-01-01,154773,PAYEMS,2024-09-06
2023-02-01,155060,PAYEMS,2024-09-06
2023-03-01,155206,PAYEMS,2024-09-06
2023-04-01,155484,PAYEMS,2024-09-06
2023-05-01,155787,PAYEMS,2024-09-06
2023-06-01,156027,PAYEMS,2024-09-06
2023-07-01,156211,PAYEMS,2024-09-06
2023-08-01,156421,PAYEMS,2024-09-06
2023-09-01,156667,PAYEMS,2024-09-06
2023-10-01,156832,PAYEMS,2024-09-06
2023-11-01,157014,PAYEMS,2024-09-06
2023-12-01,157304,PAYEMS,2024-09-06
2024-01-01,157560,PAYEMS,2024-09-06
2024-02-01,157796,PAYEMS,2024-09-06
2024-03-01,158106,PAYEMS,2024-09-06
2024-04-01,158214,PAYEMS,2024-09-06
2024-05-01,158430,PAYEMS,2024-09-06
2024-06-01,158548,PAYEMS,2024-09-06
2024-07-01,158637,PAYEMS,2024-09-06
2024-08-01,158779,PAYEMS,2024-09-06
1919-01-01,"4,8654",INDPRO,2024-09-17
1919-02-01,"4,6504",INDPRO,2024-09-17
1919-03-01,"4,516",INDPRO,2024-09-17
1919-04-01,"4,5966",INDPRO,2024-09-17
1919-05-01,"4,6235",INDPRO,2024-09-17
1919-06-01,"4,9192",INDPRO,2024-09-17
1919-07-01,"5,2149",INDPRO,2024-09-17
1919-08-01,"5,2955",INDPRO,2024-09-17
1919-09-01,"5,188",INDPRO,2024-09-17
1919-10-01,"5,1342",INDPRO,2024-09-17
1919-11-01,"5,0536",INDPRO,2024-09-17
1919-12-01,"5,1342",INDPRO,2024-09-17
1920-01-01,"5,6181",INDPRO,2024-09-17
1920-02-01,"5,6181",INDPRO,2024-09-17
1920-03-01,"5,5106",INDPRO,2024-09-17
1920-04-01,"5,2149",INDPRO,2024-09-17
1920-05-01,"5,3493",INDPRO,2024-09-17
1920-06-01,"5,403",INDPRO,2024-09-17
1920-07-01,"5,2686",INDPRO,2024-09-17
1920-08-01,"5,2955",INDPRO,2024-09-17
1920-09-01,"5,1073",INDPRO,2024-09-17
1920-10-01,"4,8923",INDPRO,2024-09-17
1920-11-01,"4,4891",INDPRO,2024-09-17
1920-12-01,"4,2203",INDPRO,2024-09-17
1921-01-01,"3,9784",INDPRO,2024-09-17
1921-02-01,"3,8977",INDPRO,2024-09-17
1921-03-01,"3,7902",INDPRO,2024-09-17
1921-04-01,"3,7902",INDPRO,2024-09-17
1921-05-01,"3,8977",INDPRO,2024-09-17
1921-06-01,"3,8708",INDPRO,2024-09-17
1921-07-01,"3,8439",INDPRO,2024-09-17
1921-08-01,"3,9784",INDPRO,2024-09-17
1921-09-01,"4,0052",INDPRO,2024-09-17
1921-10-01,"4,2472",INDPRO,2024-09-17
1921-11-01,"4,1934",INDPRO,2024-09-17
1921-12-01,"4,1665",INDPRO,2024-09-17
1922-01-01,"4,3278",INDPRO,2024-09-17
1922-02-01,"4,516",INDPRO,2024-09-17
1922-03-01,"4,7579",INDPRO,2024-09-17
1922-04-01,"4,5966",INDPRO,2024-09-17
1922-05-01,"4,8385",INDPRO,2024-09-17
1922-06-01,"5,0805",INDPRO,2024-09-17
1922-07-01,"5,0805",INDPRO,2024-09-17
1922-08-01,"4,9729",INDPRO,2024-09-17
1922-09-01,"5,2417",INDPRO,2024-09-17
1922-10-01,"5,5374",INDPRO,2024-09-17
1922-11-01,"5,7794",INDPRO,2024-09-17
1922-12-01,"5,9406",INDPRO,2024-09-17
1923-01-01,"5,8062",INDPRO,2024-09-17
1923-02-01,"5,8869",INDPRO,2024-09-17
1923-03-01,"6,0751",INDPRO,2024-09-17
1923-04-01,"6,2095",INDPRO,2024-09-17
1923-05-01,"6,2901",INDPRO,2024-09-17
1923-06-01,"6,2363",INDPRO,2024-09-17
1923-07-01,"6,1826",INDPRO,2024-09-17
1923-08-01,"6,0751",INDPRO,2024-09-17
1923-09-01,"5,9406",INDPRO,2024-09-17
1923-10-01,"5,9138",INDPRO,2024-09-17
1923-11-01,"5,9138",INDPRO,2024-09-17
1923-12-01,"5,7794",INDPRO,2024-09-17
1924-01-01,"5,9138",INDPRO,2024-09-17
1924-02-01,"6,0213",INDPRO,2024-09-17
1924-03-01,"5,9138",INDPRO,2024-09-17
1924-04-01,"5,7256",INDPRO,2024-09-17
1924-05-01,"5,4837",INDPRO,2024-09-17
1924-06-01,"5,2417",INDPRO,2024-09-17
1924-07-01,"5,1611",INDPRO,2024-09-17
1924-08-01,"5,3493",INDPRO,2024-09-17
1924-09-01,"5,5374",INDPRO,2024-09-17
1924-10-01,"5,6718",INDPRO,2024-09-17
1924-11-01,"5,7794",INDPRO,2024-09-17
1924-12-01,"5,9406",INDPRO,2024-09-17
1925-01-01,"6,1288",INDPRO,2024-09-17
1925-02-01,"6,1288",INDPRO,2024-09-17
1925-03-01,"6,1288",INDPRO,2024-09-17
1925-04-01,"6,1826",INDPRO,2024-09-17
1925-05-01,"6,1557",INDPRO,2024-09-17
1925-06-01,"6,1019",INDPRO,2024-09-17
1925-07-01,"6,2632",INDPRO,2024-09-17
1925-08-01,"6,1557",INDPRO,2024-09-17
1925-09-01,"6,0751",INDPRO,2024-09-17
1925-10-01,"6,317",INDPRO,2024-09-17
1925-11-01,"6,4514",INDPRO,2024-09-17
1925-12-01,"6,532",INDPRO,2024-09-17
1926-01-01,"6,4245",INDPRO,2024-09-17
1926-02-01,"6,4245",INDPRO,2024-09-17
1926-03-01,"6,5051",INDPRO,2024-09-17
1926-04-01,"6,5051",INDPRO,2024-09-17
1926-05-01,"6,4514",INDPRO,2024-09-17
1926-06-01,"6,532",INDPRO,2024-09-17
1926-07-01,"6,5589",INDPRO,2024-09-17
1926-08-01,"6,6396",INDPRO,2024-09-17
1926-09-01,"6,7471",INDPRO,2024-09-17
1926-10-01,"6,7471",INDPRO,2024-09-17
1926-11-01,"6,7202",INDPRO,2024-09-17
1926-12-01,"6,6933",INDPRO,2024-09-17
1927-01-01,"6,6664",INDPRO,2024-09-17
1927-02-01,"6,7202",INDPRO,2024-09-17
1927-03-01,"6,8008",INDPRO,2024-09-17
1927-04-01,"6,6396",INDPRO,2024-09-17
1927-05-01,"6,6933",INDPRO,2024-09-17
1927-06-01,"6,6664",INDPRO,2024-09-17
1927-07-01,"6,5858",INDPRO,2024-09-17
1927-08-01,"6,5858",INDPRO,2024-09-17
1927-09-01,"6,4783",INDPRO,2024-09-17
1927-10-01,"6,3439",INDPRO,2024-09-17
1927-11-01,"6,3439",INDPRO,2024-09-17
1927-12-01,"6,3707",INDPRO,2024-09-17
1928-01-01,"6,5051",INDPRO,2024-09-17
1928-02-01,"6,5589",INDPRO,2024-09-17
1928-03-01,"6,6127",INDPRO,2024-09-17
1928-04-01,"6,5858",INDPRO,2024-09-17
1928-05-01,"6,6664",INDPRO,2024-09-17
1928-06-01,"6,7202",INDPRO,2024-09-17
1928-07-01,"6,8008",INDPRO,2024-09-17
1928-08-01,"6,9352",INDPRO,2024-09-17
1928-09-01,"6,989",INDPRO,2024-09-17
1928-10-01,"7,1234",INDPRO,2024-09-17
1928-11-01,"7,2578",INDPRO,2024-09-17
1928-12-01,"7,3922",INDPRO,2024-09-17
1929-01-01,"7,4997",INDPRO,2024-09-17
1929-02-01,"7,4728",INDPRO,2024-09-17
1929-03-01,"7,4997",INDPRO,2024-09-17
1929-04-01,"7,6341",INDPRO,2024-09-17
1929-05-01,"7,7685",INDPRO,2024-09-17
1929-06-01,"7,8223",INDPRO,2024-09-17
1929-07-01,"7,9298",INDPRO,2024-09-17
1929-08-01,"7,8492",INDPRO,2024-09-17
1929-09-01,"7,7954",INDPRO,2024-09-17
1929-10-01,"7,661",INDPRO,2024-09-17
1929-11-01,"7,2847",INDPRO,2024-09-17
1929-12-01,"6,9621",INDPRO,2024-09-17
1930-01-01,"6,9621",INDPRO,2024-09-17
1930-02-01,"6,9352",INDPRO,2024-09-17
1930-03-01,"6,8277",INDPRO,2024-09-17
1930-04-01,"6,774",INDPRO,2024-09-17
1930-05-01,"6,6664",INDPRO,2024-09-17
1930-06-01,"6,4783",INDPRO,2024-09-17
1930-07-01,"6,1826",INDPRO,2024-09-17
1930-08-01,"6,0482",INDPRO,2024-09-17
1930-09-01,"5,9406",INDPRO,2024-09-17
1930-10-01,"5,7794",INDPRO,2024-09-17
1930-11-01,"5,645",INDPRO,2024-09-17
1930-12-01,"5,5106",INDPRO,2024-09-17
1931-01-01,"5,4837",INDPRO,2024-09-17
1931-02-01,"5,5106",INDPRO,2024-09-17
1931-03-01,"5,6181",INDPRO,2024-09-17
1931-04-01,"5,645",INDPRO,2024-09-17
1931-05-01,"5,5643",INDPRO,2024-09-17
1931-06-01,"5,4299",INDPRO,2024-09-17
1931-07-01,"5,3493",INDPRO,2024-09-17
1931-08-01,"5,1611",INDPRO,2024-09-17
1931-09-01,"4,9192",INDPRO,2024-09-17
1931-10-01,"4,731",INDPRO,2024-09-17
1931-11-01,"4,6772",INDPRO,2024-09-17
1931-12-01,"4,6504",INDPRO,2024-09-17
1932-01-01,"4,516",INDPRO,2024-09-17
1932-02-01,"4,4084",INDPRO,2024-09-17
1932-03-01,"4,3547",INDPRO,2024-09-17
1932-04-01,"4,059",INDPRO,2024-09-17
1932-05-01,"3,9246",INDPRO,2024-09-17
1932-06-01,"3,7902",INDPRO,2024-09-17
1932-07-01,"3,6827",INDPRO,2024-09-17
1932-08-01,"3,7902",INDPRO,2024-09-17
1932-09-01,"4,0321",INDPRO,2024-09-17
1932-10-01,"4,1665",INDPRO,2024-09-17
1932-11-01,"4,1665",INDPRO,2024-09-17
1932-12-01,"4,0859",INDPRO,2024-09-17
1933-01-01,"4,0052",INDPRO,2024-09-17
1933-02-01,"4,0321",INDPRO,2024-09-17
1933-03-01,"3,7902",INDPRO,2024-09-17
1933-04-01,"4,059",INDPRO,2024-09-17
1933-05-01,"4,731",INDPRO,2024-09-17
1933-06-01,"5,4568",INDPRO,2024-09-17
1933-07-01,"5,9675",INDPRO,2024-09-17
1933-08-01,"5,7256",INDPRO,2024-09-17
1933-09-01,"5,403",INDPRO,2024-09-17
1933-10-01,"5,1342",INDPRO,2024-09-17
1933-11-01,"4,8385",INDPRO,2024-09-17
1933-12-01,"4,8654",INDPRO,2024-09-17
1934-01-01,"5,0267",INDPRO,2024-09-17
1934-02-01,"5,2686",INDPRO,2024-09-17
1934-03-01,"5,5106",INDPRO,2024-09-17
1934-04-01,"5,5106",INDPRO,2024-09-17
1934-05-01,"5,6181",INDPRO,2024-09-17
1934-06-01,"5,5106",INDPRO,2024-09-17
1934-07-01,"5,1342",INDPRO,2024-09-17
1934-08-01,"5,0805",INDPRO,2024-09-17
1934-09-01,"4,7848",INDPRO,2024-09-17
1934-10-01,"4,9998",INDPRO,2024-09-17
1934-11-01,"5,0536",INDPRO,2024-09-17
1934-12-01,"5,3761",INDPRO,2024-09-17
1935-01-01,"5,8062",INDPRO,2024-09-17
1935-02-01,"5,9138",INDPRO,2024-09-17
1935-03-01,"5,8869",INDPRO,2024-09-17
1935-04-01,"5,7794",INDPRO,2024-09-17
1935-05-01,"5,7794",INDPRO,2024-09-17
1935-06-01,"5,86",INDPRO,2024-09-17
1935-07-01,"5,86",INDPRO,2024-09-17
1935-08-01,"6,075",INDPRO,2024-09-17
1935-09-01,"6,2363",INDPRO,2024-09-17
1935-10-01,"6,4245",INDPRO,2024-09-17
1935-11-01,"6,5589",INDPRO,2024-09-17
1935-12-01,"6,6395",INDPRO,2024-09-17
1936-01-01,"6,532",INDPRO,2024-09-17
1936-02-01,"6,3707",INDPRO,2024-09-17
1936-03-01,"6,4514",INDPRO,2024-09-17
1936-04-01,"6,8546",INDPRO,2024-09-17
1936-05-01,"6,989",INDPRO,2024-09-17
1936-06-01,"7,1234",INDPRO,2024-09-17
1936-07-01,"7,2578",INDPRO,2024-09-17
1936-08-01,"7,3653",INDPRO,2024-09-17
1936-09-01,"7,4997",INDPRO,2024-09-17
1936-10-01,"7,6073",INDPRO,2024-09-17
1936-11-01,"7,8223",INDPRO,2024-09-17
1936-12-01,"8,0642",INDPRO,2024-09-17
1937-01-01,"8,0373",INDPRO,2024-09-17
1937-02-01,"8,1449",INDPRO,2024-09-17
1937-03-01,"8,333",INDPRO,2024-09-17
1937-04-01,"8,333",INDPRO,2024-09-17
1937-05-01,"8,3599",INDPRO,2024-09-17
1937-06-01,"8,2524",INDPRO,2024-09-17
1937-07-01,"8,3062",INDPRO,2024-09-17
1937-08-01,"8,2524",INDPRO,2024-09-17
1937-09-01,"7,9836",INDPRO,2024-09-17
1937-10-01,"7,3922",INDPRO,2024-09-17
1937-11-01,"6,6664",INDPRO,2024-09-17
1937-12-01,"6,075",INDPRO,2024-09-17
1938-01-01,"5,9406",INDPRO,2024-09-17
1938-02-01,"5,8869",INDPRO,2024-09-17
1938-03-01,"5,8869",INDPRO,2024-09-17
1938-04-01,"5,7794",INDPRO,2024-09-17
1938-05-01,"5,645",INDPRO,2024-09-17
1938-06-01,"5,6987",INDPRO,2024-09-17
1938-07-01,"6,0213",INDPRO,2024-09-17
1938-08-01,"6,3439",INDPRO,2024-09-17
1938-09-01,"6,532",INDPRO,2024-09-17
1938-10-01,"6,6933",INDPRO,2024-09-17
1938-11-01,"6,9621",INDPRO,2024-09-17
1938-12-01,"7,0428",INDPRO,2024-09-17
1939-01-01,"7,0428",INDPRO,2024-09-17
1939-02-01,"7,0965",INDPRO,2024-09-17
1939-03-01,"7,1234",INDPRO,2024-09-17
1939-04-01,"7,0965",INDPRO,2024-09-17
1939-05-01,"7,0696",INDPRO,2024-09-17
1939-06-01,"7,2309",INDPRO,2024-09-17
1939-07-01,"7,446",INDPRO,2024-09-17
1939-08-01,"7,5535",INDPRO,2024-09-17
1939-09-01,"8,0105",INDPRO,2024-09-17
1939-10-01,"8,4137",INDPRO,2024-09-17
1939-11-01,"8,6287",INDPRO,2024-09-17
1939-12-01,"8,6287",INDPRO,2024-09-17
1940-01-01,"8,5212",INDPRO,2024-09-17
1940-02-01,"8,2524",INDPRO,2024-09-17
1940-03-01,"8,0642",INDPRO,2024-09-17
1940-04-01,"8,2255",INDPRO,2024-09-17
1940-05-01,"8,4674",INDPRO,2024-09-17
1940-06-01,"8,7362",INDPRO,2024-09-17
1940-07-01,"8,8438",INDPRO,2024-09-17
1940-08-01,"8,8975",INDPRO,2024-09-17
1940-09-01,"9,0857",INDPRO,2024-09-17
1940-10-01,"9,2201",INDPRO,2024-09-17
1940-11-01,"9,4351",INDPRO,2024-09-17
1940-12-01,"9,7577",INDPRO,2024-09-17
1941-01-01,"9,9996",INDPRO,2024-09-17
1941-02-01,"10,2953",INDPRO,2024-09-17
1941-03-01,"10,6179",INDPRO,2024-09-17
1941-04-01,"10,6448",INDPRO,2024-09-17
1941-05-01,"11,1286",INDPRO,2024-09-17
